,identifierHash,type,countryCode,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasProfilePicture,seniority,seniorityAsMonths,seniorityAsYears,websiteLongevity
8344,3627548579,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8345,3627220899,user,fr,France,fr,3,9,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8346,3626696611,user,se,Suède,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8347,3626565539,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8348,3626106787,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8349,3625844643,user,it,Italie,it,6,8,0,0,1,0.0,0,3,M,1,mr,True,3199,106.63,8.89,3803
8350,3625058211,user,fr,France,fr,3,8,6,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8351,3624927139,user,bg,Bulgarie,fr,13,9,64,0,0,0.0,3,20,M,1,mr,False,3199,106.63,8.89,3803
8352,3623813027,user,be,Belgique,fr,3,8,3,0,0,0.0,2,0,M,1,mr,True,3199,106.63,8.89,3803
8353,3623550883,user,fr,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8354,3623354275,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8355,3623288739,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8356,3623092131,user,ie,Irlande,en,3,8,34,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8357,3622829987,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8358,3622109091,user,be,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8359,3621846947,user,hk,Hong Kong,en,4,8,4,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8360,3621781411,user,it,Italie,it,18,15,1,0,1,0.0,1,0,M,1,mr,False,3199,106.63,8.89,3803
8361,3621715875,user,it,Italie,it,4,8,4,0,0,0.0,7,0,M,1,mr,True,3199,106.63,8.89,3803
8362,3621650339,user,au,Australie,en,18,9,115,4,8,87.0,6,5,M,1,mr,True,3199,106.63,8.89,3803
8363,3620863907,user,gb,Royaume-Uni,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8364,3620667299,user,gb,Royaume-Uni,en,7,8,50,0,1,0.0,42,0,M,1,mr,True,3199,106.63,8.89,3803
8365,3620601763,user,ee,Estonie,en,4,8,7,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8366,3620536227,user,nl,Pays-Bas,en,31,22,66,0,0,0.0,5,5,M,1,mr,True,3199,106.63,8.89,3803
8367,3620274083,user,nl,Pays-Bas,en,3,8,14,0,0,0.0,1,1,M,1,mr,True,3199,106.63,8.89,3803
8368,3620077475,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8369,3619815331,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8370,3619094435,user,fr,France,fr,21,9,12,0,1,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8371,3618897827,user,fr,France,fr,3,8,1,0,0,0.0,0,3,M,1,mr,True,3199,106.63,8.89,3803
8372,3618701219,user,it,Italie,it,13,17,59,0,0,0.0,43,1,M,1,mr,True,3199,106.63,8.89,3803
8373,3618570147,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8374,3618439075,user,gr,Grèce,en,75,10,3399,0,0,0.0,2,2,M,1,mr,True,3199,106.63,8.89,3803
8375,3618176931,user,my,Malaisie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8376,3618111395,user,de,Allemagne,de,3,9,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8377,3617587107,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8378,3616997283,user,nl,Pays-Bas,en,13,16,46,0,0,0.0,2,1,M,1,mr,True,3199,106.63,8.89,3803
8379,3615227811,user,fr,France,fr,4,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8380,3615162275,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8381,3614900131,user,fr,France,fr,16,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8382,3614834595,user,fr,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8383,3614703523,user,us,Etats-Unis,en,3,8,19,0,0,0.0,34,0,M,1,mr,True,3199,106.63,8.89,3803
8384,3614441379,user,be,Belgique,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8385,3613786019,user,gb,Royaume-Uni,en,3,8,9,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8386,3613261731,user,be,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8387,3613065123,user,es,Espagne,es,4,8,15,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8388,3612737443,user,lu,Luxembourg,en,31,8,0,0,19,100.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8389,3612278691,user,ro,Roumanie,en,30,8,0,1,7,71.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8390,3611885475,user,gb,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8391,3609395107,user,be,Belgique,fr,3,8,15,0,0,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8392,3609329571,user,au,Australie,en,3,8,5,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8393,3608936355,user,be,Belgique,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8394,3608739747,user,fr,France,fr,6,8,1,0,0,0.0,46,22,M,1,mr,True,3199,106.63,8.89,3803
8395,3607887779,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8396,3607691171,user,de,Allemagne,de,3,8,8,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8397,3607560099,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8398,3607494563,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8399,3606708131,user,es,Espagne,es,16,8,690,0,0,0.0,304,7,M,1,mr,True,3199,106.63,8.89,3803
8400,3606511523,user,fr,France,fr,3,8,6,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8401,3606380451,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8402,3606314915,user,fr,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8403,3605987235,user,fr,France,fr,6,8,5,0,1,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8404,3605528483,user,at,Autriche,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8405,3604873123,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8406,3604610979,user,be,Belgique,fr,3,8,15,0,0,0.0,2,0,M,1,mr,True,3199,106.63,8.89,3803
8407,3604283299,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8408,3604217763,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8409,3604152227,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8410,3604021155,user,be,Belgique,en,69,16,19,2,46,82.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8411,3603824547,user,fr,France,fr,16,10,3,2,14,92.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8412,3603496867,user,fr,France,fr,5,9,6,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8413,3603234723,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8414,3603103651,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8415,3602841507,user,us,Etats-Unis,en,4,8,7,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8416,3602775971,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8417,3602644899,user,it,Italie,it,7,8,3,0,0,0.0,1,0,M,1,mr,True,3199,106.63,8.89,3803
8418,3602513827,user,de,Allemagne,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8419,3602317219,user,fr,France,fr,16,14,13,0,0,0.0,1,2,M,1,mr,False,3199,106.63,8.89,3803
8420,3602055075,user,fr,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8421,3601924003,user,il,Israel,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8422,3601399715,user,nl,Pays-Bas,en,5,10,8,0,1,0.0,0,1,M,1,mr,False,3199,106.63,8.89,3803
8423,3601334179,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8424,3601268643,user,it,Italie,it,3,8,1,0,0,0.0,4,0,M,1,mr,True,3199,106.63,8.89,3803
8425,3601072035,user,it,Italie,it,3,8,4,0,0,0.0,1,0,M,1,mr,True,3199,106.63,8.89,3803
8426,3600613283,user,dk,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8427,3599892387,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8428,3598909347,user,gb,Royaume-Uni,en,14,8,7,0,0,0.0,3,0,M,1,mr,True,3199,106.63,8.89,3803
8429,3598778275,user,fr,France,fr,9,8,8,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8430,3598581667,user,es,Espagne,es,4,8,4,0,0,0.0,2,0,M,1,mr,True,3199,106.63,8.89,3803
8431,3598122915,user,fr,France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8432,3597926307,user,it,Italie,it,8,9,5,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8433,3597795235,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8434,3597664163,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8435,3597467555,user,dk,Danemark,en,26,8,10,1,4,100.0,12,3,M,1,mr,True,3199,106.63,8.89,3803
8436,3597402019,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8437,3597270947,user,be,Belgique,fr,4,8,39,0,1,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8438,3596746659,user,fr,France,fr,4,8,2,0,0,0.0,2,0,M,1,mr,True,3199,106.63,8.89,3803
8439,3596418979,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8440,3595894691,user,au,Australie,en,12,10,61,0,0,0.0,25,2,M,1,mr,True,3199,106.63,8.89,3803
8441,3595501475,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8442,3595304867,user,fr,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8443,3595239331,user,hu,Hongrie,en,84,11,594,0,32,90.0,109,62,M,1,mr,False,3199,106.63,8.89,3803
8444,3595173795,user,us,Etats-Unis,en,3,9,15,0,0,0.0,2,0,M,1,mr,True,3199,106.63,8.89,3803
8445,3594649507,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8446,3594125219,user,es,Espagne,es,12,8,2,0,0,0.0,0,6,M,1,mr,True,3199,106.63,8.89,3803
8447,3593863075,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8448,3593600931,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8449,3593273251,user,ie,Irlande,en,9,8,106,0,0,0.0,0,3,M,1,mr,True,3199,106.63,8.89,3803
8450,3592880035,user,es,Espagne,es,33,13,132,0,0,0.0,1,8,M,1,mr,False,3199,106.63,8.89,3803
8451,3592814499,user,fr,France,fr,6,8,0,0,2,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8452,3592617891,user,ee,Estonie,en,494,172,127,22,161,79.0,3,38,M,1,mr,False,3199,106.63,8.89,3803
8453,3592552355,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8454,3592486819,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8455,3592093603,user,cy,Chypre,en,163,2,8,0,125,97.0,3,2,M,1,mr,False,3199,106.63,8.89,3803
8456,3591372707,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8457,3591110563,user,gb,Royaume-Uni,en,6,8,10,0,0,0.0,0,3,M,1,mr,True,3199,106.63,8.89,3803
8458,3591045027,user,ru,Russie,en,20,8,137,0,3,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8459,3590717347,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8460,3589144483,user,it,Italie,it,3,8,7,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8461,3588947875,user,se,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8462,3588751267,user,fr,France,en,6,8,1,0,1,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8463,3588489123,user,gb,Royaume-Uni,en,4,8,3,0,0,0.0,1,1,M,1,mr,True,3199,106.63,8.89,3803
8464,3588358051,user,de,Allemagne,de,4,14,2,0,0,0.0,17,3,M,1,mr,True,3199,106.63,8.89,3803
8465,3587899299,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8466,3587637155,user,gb,Royaume-Uni,en,13,8,12,1,21,100.0,1,2,M,1,mr,True,3199,106.63,8.89,3803
8467,3586523043,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8468,3586457507,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8469,3586326435,user,pt,Portugal,fr,3,9,34,0,0,0.0,0,10,M,1,mr,True,3199,106.63,8.89,3803
8470,3586260899,user,fr,France,fr,5,8,0,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8471,3585802147,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8472,3585081251,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8473,3584688035,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8474,3584491427,user,nl,Pays-Bas,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8475,3584360355,user,gb,Royaume-Uni,en,39,19,59,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8476,3583770531,user,it,Italie,it,12,8,20,12,11,63.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8477,3583704995,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8478,3583508387,user,fr,France,en,40,8,5,1,47,77.0,8,2,M,1,mr,False,3199,106.63,8.89,3803
8479,3583442851,user,fr,France,fr,3,8,0,0,0,0.0,4,0,M,1,mr,True,3199,106.63,8.89,3803
8480,3582721955,user,gb,Royaume-Uni,en,11,10,11,0,0,0.0,27,0,M,1,mr,True,3199,106.63,8.89,3803
8481,3582656419,user,gb,Royaume-Uni,it,43,16,386,0,0,0.0,682,4,M,1,mr,True,3199,106.63,8.89,3803
8482,3582590883,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8483,3582459811,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8484,3582394275,user,fr,France,fr,4,8,26,0,0,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8485,3581673379,user,gb,Royaume-Uni,en,5,8,0,0,0,0.0,0,2,M,1,mr,True,3199,106.63,8.89,3803
8486,3581607843,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8487,3581018019,user,au,Australie,en,3,8,1,0,0,0.0,1,0,M,1,mr,True,3199,106.63,8.89,3803
8488,3580821411,user,de,Allemagne,en,3,8,10,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8489,3580755875,user,it,Italie,it,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8490,3580624803,user,gb,Royaume-Uni,en,7,8,4,0,0,0.0,6,0,M,1,mr,False,3199,106.63,8.89,3803
8491,3580559267,user,fr,France,fr,3,8,94,0,0,0.0,11,1,M,1,mr,True,3199,106.63,8.89,3803
8492,3580231587,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8493,3580166051,user,it,Italie,it,57,13,66,3,71,92.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8494,3579903907,user,fr,France,fr,28,10,9,2,12,84.0,1,4,M,1,mr,False,3199,106.63,8.89,3803
8495,3579314083,user,us,Etats-Unis,en,6,8,64,0,0,0.0,0,3,M,1,mr,True,3199,106.63,8.89,3803
8496,3578396579,user,fr,France,fr,4,8,3,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8497,3577872291,user,it,Italie,it,3,9,6,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8498,3577806755,user,de,Allemagne,de,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8499,3577610147,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8500,3577348003,user,fr,France,fr,3,8,0,0,0,0.0,7,0,M,1,mr,True,3199,106.63,8.89,3803
8501,3577216931,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8502,3576954787,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8503,3575840675,user,jp,Japon,en,3,8,9,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8504,3575644067,user,gb,Royaume-Uni,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8505,3575447459,user,fr,France,fr,14,9,313,0,0,0.0,0,2,M,1,mr,True,3199,106.63,8.89,3803
8506,3575316387,user,it,Italie,it,39,18,67,9,6,100.0,7,32,M,1,mr,True,3199,106.63,8.89,3803
8507,3575054243,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8508,3574398883,user,at,Autriche,de,3,8,14,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8509,3573284771,user,fr,France,fr,12,8,1,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8510,3572957091,user,gb,Royaume-Uni,en,13,0,9,0,0,0.0,5,0,M,1,mr,True,3199,106.63,8.89,3803
8511,3572891555,user,de,Allemagne,de,3,8,20,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8512,3572563875,user,ie,Irlande,en,4,8,0,1,1,0.0,0,0,M,1,mr,False,3199,106.63,8.89,3803
8513,3571908515,user,gb,Royaume-Uni,en,13,8,14,0,1,0.0,183,17,M,1,mr,True,3199,106.63,8.89,3803
8514,3571580835,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8515,3571449763,user,gb,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8516,3571187619,user,it,Italie,it,5,8,10,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8517,3570925475,user,de,Allemagne,de,15,9,82,0,1,0.0,1,6,M,1,mr,False,3199,106.63,8.89,3803
8518,3570597795,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8519,3570466723,user,it,Italie,it,3,9,0,0,0,0.0,0,1,M,1,mr,True,3199,106.63,8.89,3803
8520,3570335651,user,gb,Royaume-Uni,en,3,8,7,0,0,0.0,0,0,M,1,mr,True,3199,106.63,8.89,3803
8521,3570139043,user,dk,Danemark,en,7,8,64,0,0,0.0,2,0,M,1,mr,True,3199,106.63,8.89,3803
8522,3569942435,user,bg,Bulgarie,en,26,9,43,0,9,66.0,1,6,M,1,mr,False,3199,106.63,8.89,3803
8523,3569614755,user,it,Italie,en,19,12,35,0,3,100.0,451,8,M,1,mr,True,3199,106.63,8.89,3803
