,identifierHash,type,countryCode,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasProfilePicture,seniority,seniorityAsMonths,seniorityAsYears,websiteLongevity
4225,648216484,user,ro,Roumanie,en,21,8,451,0,1,0.0,16,9,M,1,mr,True,3203,106.77,8.9,3803
4226,648019876,user,it,Italie,it,6,9,79,0,0,0.0,106,1,M,1,mr,True,3203,106.77,8.9,3803
4227,647430052,user,it,Italie,it,5,8,0,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4228,647298980,user,de,Allemagne,de,5,8,3,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4229,647233444,user,ch,Suisse,fr,9,8,3,1,1,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4230,647167908,user,it,Italie,it,5,8,12,0,0,0.0,15,1,M,1,mr,True,3203,106.77,8.9,3803
4231,646840228,user,fr,France,fr,6,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4232,646578084,user,fr,France,fr,6,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4233,646381476,user,gb,Royaume-Uni,en,6,10,31,0,0,0.0,0,4,M,1,mr,False,3203,106.77,8.9,3803
4234,645791652,user,us,Etats-Unis,en,5,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4235,645529508,user,at,Autriche,de,16,10,6,0,3,100.0,49,0,M,1,mr,True,3203,106.77,8.9,3803
4236,645201828,user,fr,France,fr,66,16,10,0,26,88.0,1,11,M,1,mr,False,3203,106.77,8.9,3803
4237,645070756,user,fr,France,fr,8,8,1,0,1,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4238,644808612,user,us,Etats-Unis,en,5,10,43,0,0,0.0,6,2,M,1,mr,True,3203,106.77,8.9,3803
4239,644743076,user,kr,Corée du Sud,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4240,644612004,user,us,Etats-Unis,en,6,8,9,0,0,0.0,5,5,M,1,mr,True,3203,106.77,8.9,3803
4241,644284324,user,it,Italie,it,6,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4242,643956644,user,no,Norvège,en,7,8,7,0,0,0.0,0,2,M,1,mr,True,3203,106.77,8.9,3803
4243,643563428,user,fr,France,fr,4,8,3,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4244,642908068,user,es,Espagne,es,3,8,17,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4245,642711460,user,it,Italie,it,125,23,145,36,77,85.0,1,2,M,1,mr,False,3203,106.77,8.9,3803
4246,642580388,user,it,Italie,it,5,8,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4247,642252708,user,gb,Royaume-Uni,en,5,8,10,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4248,642121636,user,us,Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4249,642056100,user,fr,France,fr,5,8,29,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4250,641925028,user,it,Italie,it,12,11,7,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4251,641793956,user,at,Autriche,de,51,12,217,0,0,0.0,49,22,M,1,mr,False,3203,106.77,8.9,3803
4252,641400740,user,us,Etats-Unis,en,49,18,734,0,0,0.0,0,6,M,1,mr,False,3203,106.77,8.9,3803
4253,641204132,user,us,Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4254,641073060,user,fr,France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4255,640352164,user,fr,France,fr,17,9,10,0,0,0.0,0,8,M,1,mr,False,3203,106.77,8.9,3803
4256,640286628,user,au,Australie,en,14,8,12,0,9,88.0,0,3,M,1,mr,True,3203,106.77,8.9,3803
4257,639893412,user,it,Italie,it,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4258,639827876,user,fr,France,fr,6,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4259,639631268,user,se,Suède,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4260,639172516,user,us,Etats-Unis,en,5,8,2,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4261,639106980,user,de,Allemagne,de,5,8,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4262,638910372,user,fr,France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4263,638713764,user,de,Allemagne,de,6,8,67,0,1,0.0,2,3,M,1,mr,True,3203,106.77,8.9,3803
4264,637927332,user,us,Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4265,637861796,user,fr,France,fr,9,8,0,0,3,100.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4266,637534116,user,dk,Danemark,en,5,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4267,637403044,user,it,Italie,it,5,8,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4268,636813220,user,fr,France,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4269,636747684,user,fr,France,fr,6,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4270,636551076,user,fr,France,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4271,636485540,user,gb,Royaume-Uni,en,6,10,14,0,0,0.0,114,7,M,1,mr,True,3203,106.77,8.9,3803
4272,636420004,user,se,Suède,en,8,9,23,0,0,0.0,22,3,M,1,mr,True,3203,106.77,8.9,3803
4273,636157860,user,fr,France,fr,5,9,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4274,635961252,user,de,Allemagne,de,5,8,3,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4275,635568036,user,de,Allemagne,de,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4276,635305892,user,de,Allemagne,en,5,8,3,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4277,635043748,user,fr,France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4278,634650532,user,de,Allemagne,de,11,8,4,1,0,0.0,2,1,M,1,mr,True,3203,106.77,8.9,3803
4279,634519460,user,be,Belgique,fr,25,11,5,0,1,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4280,634257316,user,fr,France,fr,5,8,3,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4281,634060708,user,us,Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4282,633733028,user,it,Italie,it,25,11,11,0,17,100.0,5,0,M,1,mr,True,3203,106.77,8.9,3803
4283,633601956,user,gb,Royaume-Uni,en,5,8,3,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4284,633208740,user,us,Etats-Unis,en,15,8,618,0,0,0.0,28,18,M,1,mr,True,3203,106.77,8.9,3803
4285,632684452,user,us,Etats-Unis,en,5,8,15,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4286,631963556,user,gb,Royaume-Uni,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4287,631766948,user,fr,France,en,5,8,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4288,631701412,user,fr,France,fr,5,8,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4289,631635876,user,us,Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4290,631439268,user,fr,France,fr,6,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4291,631242660,user,dk,Danemark,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4292,631111588,user,fr,France,fr,5,8,2,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4293,631046052,user,it,Italie,it,6,8,17,0,0,0.0,0,2,M,1,mr,True,3203,106.77,8.9,3803
4294,630718372,user,de,Allemagne,de,6,8,0,0,0,0.0,1,2,M,1,mr,True,3203,106.77,8.9,3803
4295,630652836,user,fr,France,fr,7,14,8,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4296,630456228,user,fr,France,fr,21,9,10,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4297,630390692,user,us,Etats-Unis,en,6,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4298,630325156,user,nl,Pays-Bas,en,22,8,784,0,1,0.0,705,1,M,1,mr,True,3203,106.77,8.9,3803
4299,629931940,user,be,Belgique,fr,7,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4300,629342116,user,fr,France,fr,6,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4301,628752292,user,us,Etats-Unis,en,7,8,0,0,0,0.0,1,1,M,1,mr,True,3203,106.77,8.9,3803
4302,628686756,user,fr,France,fr,5,8,0,0,1,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4303,628621220,user,us,Etats-Unis,en,9,8,32,0,0,0.0,2,0,M,1,mr,True,3203,106.77,8.9,3803
4304,628228004,user,fr,France,fr,24,18,177,0,1,0.0,10,8,M,1,mr,True,3203,106.77,8.9,3803
4305,628162468,user,us,Etats-Unis,en,5,8,8,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4306,628096932,user,nl,Pays-Bas,en,10,8,68,0,3,66.0,0,3,M,1,mr,True,3203,106.77,8.9,3803
4307,627376036,user,it,Italie,it,5,8,0,1,1,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4308,626982820,user,it,Italie,it,26,3,5,1,14,93.0,1,1,M,1,mr,True,3203,106.77,8.9,3803
4309,626917284,user,pt,Portugal,en,13,12,19,0,0,0.0,10,3,M,1,mr,False,3203,106.77,8.9,3803
4310,626655140,user,fr,France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4311,626261924,user,de,Allemagne,de,6,8,38,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4312,626130852,user,gb,Royaume-Uni,en,3,8,10,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4313,625672100,user,de,Allemagne,de,6,9,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4314,625344420,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4315,625016740,user,it,Italie,it,29,11,40,3,7,85.0,10,0,M,1,mr,True,3203,106.77,8.9,3803
4316,624885668,user,us,Etats-Unis,en,3,2,10,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4317,624623524,user,fr,France,fr,6,11,9,0,0,0.0,1,1,M,1,mr,True,3203,106.77,8.9,3803
4318,624361380,user,se,Suède,en,4,8,25,0,0,0.0,2,0,M,1,mr,True,3203,106.77,8.9,3803
4319,624164772,user,de,Allemagne,de,4,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4320,624033700,user,it,Italie,it,5,8,7,1,0,0.0,13,2,M,1,mr,True,3203,106.77,8.9,3803
4321,623443876,user,fr,France,fr,3,8,1,0,0,0.0,0,2,M,1,mr,True,3203,106.77,8.9,3803
4322,623050660,user,nl,Pays-Bas,en,3,8,0,0,0,0.0,3,0,M,1,mr,True,3203,106.77,8.9,3803
4323,622985124,user,be,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4324,622788516,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4325,622198692,user,gb,Royaume-Uni,en,14,8,21,2,5,80.0,35,6,M,1,mr,False,3203,106.77,8.9,3803
4326,622002084,user,it,Italie,it,4,8,4,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4327,621281188,user,be,Belgique,fr,4,8,150,0,0,0.0,0,2,M,1,mr,True,3203,106.77,8.9,3803
4328,621215652,user,nl,Pays-Bas,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4329,620953508,user,se,Suède,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4330,620887972,user,it,Italie,it,6,8,12,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4331,620756900,user,nl,Pays-Bas,en,4,8,2,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4332,620560292,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4333,620429220,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4334,619970468,user,fr,France,fr,7,9,14,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4335,619839396,user,se,Suède,en,3,8,4,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4336,619773860,user,fr,France,fr,20,19,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4337,619708324,user,de,Allemagne,de,3,8,3,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4338,619577252,user,fr,France,fr,4,11,2,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4339,619511716,user,us,Etats-Unis,en,7,8,0,0,1,0.0,1,1,M,1,mr,True,3203,106.77,8.9,3803
4340,619184036,user,it,Italie,it,3,8,1,0,0,0.0,0,0,M,1,mr,False,3203,106.77,8.9,3803
4341,618987428,user,de,Allemagne,de,3,8,4,0,0,0.0,2,0,M,1,mr,True,3203,106.77,8.9,3803
4342,618921892,user,es,Espagne,es,3,8,26,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4343,618463140,user,us,Etats-Unis,en,4,8,2,0,0,0.0,0,4,M,1,mr,True,3203,106.77,8.9,3803
4344,618266532,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4345,617807780,user,gb,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,M,1,mr,True,3203,106.77,8.9,3803
4346,617676708,user,es,Espagne,es,3,8,6,0,0,0.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4347,617545636,user,it,Italie,fr,3,8,20,0,0,0.0,4,1,M,1,mr,True,3203,106.77,8.9,3803
4348,617283492,user,fr,France,fr,5,8,3,0,0,0.0,8,1,M,1,mr,True,3203,106.77,8.9,3803
4349,617086884,user,fr,France,fr,4,8,5,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4350,616890276,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4351,616824740,user,fr,France,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4352,616693668,user,fr,France,fr,8,9,44,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4353,616628132,user,fr,France,fr,6,9,1,0,3,100.0,7,2,M,1,mr,True,3203,106.77,8.9,3803
4354,616431524,user,it,Italie,it,22,17,12,0,1,0.0,1,0,M,1,mr,False,3203,106.77,8.9,3803
4355,616169380,user,fr,France,fr,4,9,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4356,615972772,user,de,Allemagne,fr,41,22,65,1,4,50.0,21,5,M,1,mr,False,3203,106.77,8.9,3803
4357,615776164,user,it,Italie,it,16,8,0,66,30,90.0,0,0,M,1,mr,False,3203,106.77,8.9,3803
4358,615710628,user,nl,Pays-Bas,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4359,615645092,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4360,615317412,user,es,Espagne,es,4,8,3,0,2,100.0,1,0,M,1,mr,True,3203,106.77,8.9,3803
4361,615120804,user,gb,Royaume-Uni,en,29,12,296,0,1,0.0,254,22,M,1,mr,False,3203,106.77,8.9,3803
4362,614924196,user,de,Allemagne,de,3,8,0,0,0,0.0,2,0,M,1,mr,True,3203,106.77,8.9,3803
4363,614465444,user,nl,Pays-Bas,en,10,8,4,0,0,0.0,4,0,M,1,mr,True,3203,106.77,8.9,3803
4364,614399908,user,gb,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4365,614203300,user,us,Etats-Unis,en,3,9,12,0,0,0.0,0,7,M,1,mr,True,3203,106.77,8.9,3803
4366,613810084,user,es,Espagne,es,3,8,1,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4367,613744548,user,ie,Irlande,en,6,8,99,0,3,0.0,66,1,M,1,mr,True,3203,106.77,8.9,3803
4368,613351332,user,es,Espagne,es,3,9,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4369,613220260,user,it,Italie,it,6,8,12,0,0,0.0,0,0,M,1,mr,False,3203,106.77,8.9,3803
4370,612892580,user,us,Etats-Unis,en,4,8,0,0,0,0.0,0,3,M,1,mr,True,3203,106.77,8.9,3803
4371,612171684,user,se,Suède,en,4,9,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4372,612040612,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4373,611188644,user,fr,France,fr,3,9,2,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4374,611057572,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,2,M,1,mr,True,3203,106.77,8.9,3803
4375,610467748,user,se,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4376,610271140,user,fr,France,fr,4,8,0,0,4,100.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
4377,610205604,user,it,Italie,it,23,12,12,2,6,83.0,0,0,M,1,mr,False,3203,106.77,8.9,3803
4378,610008996,user,de,Allemagne,de,3,8,11,0,0,0.0,0,0,M,1,mr,True,3203,106.77,8.9,3803
