,identifierHash,type,countryCode,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasProfilePicture,seniority,seniorityAsMonths,seniorityAsYears,websiteLongevity
16641,962920355,user,fr,France,fr,15,8,0,0,7,100.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16642,962854819,user,de,Allemagne,de,4,8,31,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16643,962723747,user,it,Italie,it,4,9,11,0,0,0.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
16644,962658211,user,fr,France,fr,3,8,1,0,0,0.0,1,0,M,1,mr,True,2857,95.23,7.94,3803
16645,962592675,user,us,Etats-Unis,en,5,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16646,962330531,user,de,Allemagne,fr,25,2,3,1,23,100.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
16647,962199459,user,ch,Suisse,fr,13,8,3,0,3,0.0,0,0,M,1,mr,False,2857,95.23,7.94,3803
16648,962133923,user,it,Italie,it,9,8,2,1,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16649,961937315,user,fr,France,fr,3,8,3,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16650,961806243,user,it,Italie,it,11,8,9,0,0,0.0,13,13,M,1,mr,True,2857,95.23,7.94,3803
16651,961675171,user,fr,France,fr,4,8,3,0,1,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
16652,961281955,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16653,961150883,user,fi,Finlande,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16654,961019811,user,fi,Finlande,en,8,9,35,0,0,0.0,1,1,M,1,mr,True,2857,95.23,7.94,3803
16655,960561059,user,fr,France,fr,3,8,53,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16656,960364451,user,se,Suède,en,13,8,95,0,1,0.0,97,9,M,1,mr,False,2857,95.23,7.94,3803
16657,959971235,user,it,Italie,it,9,12,3,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16658,959709091,user,us,Etats-Unis,en,3,8,5,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16659,959578019,user,fr,France,fr,3,8,9,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16660,959381411,user,us,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16661,959184803,user,gb,Royaume-Uni,en,7,8,14,0,0,0.0,3,11,M,1,mr,True,2857,95.23,7.94,3803
16662,958660515,user,fr,France,fr,3,8,4,0,0,0.0,6,0,M,1,mr,True,2857,95.23,7.94,3803
16663,958267299,user,hk,Hong Kong,en,14,10,33,0,4,25.0,17,3,M,1,mr,False,2857,95.23,7.94,3803
16664,957939619,user,fr,France,fr,5,8,0,0,0,0.0,2,1,M,1,mr,True,2857,95.23,7.94,3803
16665,957677475,user,it,Italie,it,10,8,5,4,2,0.0,4,0,M,1,mr,False,2857,95.23,7.94,3803
16666,957284259,user,sg,Singapour,en,13,8,35,0,0,0.0,0,0,M,1,mr,False,2857,95.23,7.94,3803
16667,956825507,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16668,955514787,user,fr,France,fr,4,8,0,0,1,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16669,955449251,user,fr,France,fr,4,9,2,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16670,955056035,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16671,954859427,user,de,Allemagne,de,3,8,12,0,0,0.0,2,0,M,1,mr,True,2857,95.23,7.94,3803
16672,954466211,user,dk,Danemark,en,6,8,6,0,0,0.0,3,39,M,1,mr,True,2857,95.23,7.94,3803
16673,953941923,user,us,Etats-Unis,en,5,8,10,0,0,0.0,3,1,M,1,mr,True,2857,95.23,7.94,3803
16674,953614243,user,de,Allemagne,de,9,8,1,0,0,0.0,2,1,M,1,mr,True,2857,95.23,7.94,3803
16675,953024419,user,gr,Grèce,en,3,8,18,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16676,952893347,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16677,952696739,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16678,952500131,user,us,Etats-Unis,en,15,8,0,0,11,83.0,1,2,M,1,mr,True,2857,95.23,7.94,3803
16679,952434595,user,it,Italie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16680,952303523,user,fr,France,fr,3,8,12,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16681,952172451,user,it,Italie,it,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16682,950861731,user,it,Italie,it,6,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16683,950075299,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16684,948895651,user,gb,Royaume-Uni,en,5,8,10,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
16685,948633507,user,se,Suède,en,4,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16686,948436899,user,us,Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16687,948371363,user,nl,Pays-Bas,en,4,8,27,0,0,0.0,20,1,M,1,mr,True,2857,95.23,7.94,3803
16688,948305827,user,nl,Pays-Bas,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16689,948043683,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16690,947781539,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16691,947322787,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16692,946405283,user,de,Allemagne,en,4,8,8,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
16693,946339747,user,at,Autriche,de,11,8,54,1,7,85.0,3,1,M,1,mr,True,2857,95.23,7.94,3803
16694,945946531,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16695,945880995,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16696,945553315,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16697,945422243,user,at,Autriche,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16698,945160099,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16699,944439203,user,us,Etats-Unis,en,14,14,40,0,0,0.0,1,0,M,1,mr,False,2857,95.23,7.94,3803
16700,943980451,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16701,943783843,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16702,943521699,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16703,943128483,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16704,942931875,user,dk,Danemark,en,5,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16705,942800803,user,gb,Royaume-Uni,en,6,8,15,0,0,0.0,2,7,M,1,mr,True,2857,95.23,7.94,3803
16706,942735267,user,fr,France,fr,4,8,17,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16707,942538659,user,it,Italie,it,4,9,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16708,942342051,user,de,Allemagne,de,18,9,18,0,0,0.0,3,6,M,1,mr,True,2857,95.23,7.94,3803
16709,942210979,user,nl,Pays-Bas,en,8,8,11,0,0,0.0,16,4,M,1,mr,True,2857,95.23,7.94,3803
16710,941752227,user,se,Suède,en,5,9,13,0,0,0.0,6,3,M,1,mr,True,2857,95.23,7.94,3803
16711,941162403,user,nl,Pays-Bas,en,47,34,634,0,0,0.0,5,6,M,1,mr,True,2857,95.23,7.94,3803
16712,940900259,user,fr,France,fr,16,11,214,0,0,0.0,3,11,M,1,mr,False,2857,95.23,7.94,3803
16713,940769187,user,nl,Pays-Bas,en,145,133,16,0,0,0.0,34,14,M,1,mr,False,2857,95.23,7.94,3803
16714,940507043,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16715,940310435,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16716,939917219,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16717,939786147,user,us,Etats-Unis,en,37,11,133,0,8,87.0,22,0,M,1,mr,True,2857,95.23,7.94,3803
16718,939589539,user,fr,France,fr,15,0,19,3,33,91.0,0,1,M,1,mr,False,2857,95.23,7.94,3803
16719,939458467,user,gb,Royaume-Uni,en,3,9,20,0,0,0.0,11,0,M,1,mr,True,2857,95.23,7.94,3803
16720,939327395,user,fr,France,fr,10,11,24,0,0,0.0,0,2,M,1,mr,False,2857,95.23,7.94,3803
16721,939261859,user,fr,France,fr,4,8,6,2,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16722,939065251,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16723,938278819,user,at,Autriche,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16724,938147747,user,it,Italie,it,3,8,6,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16725,937820067,user,fi,Finlande,en,8,11,371,0,0,0.0,1,2,M,1,mr,True,2857,95.23,7.94,3803
16726,937754531,user,gb,Royaume-Uni,en,9,3,11,0,0,0.0,0,3,M,1,mr,True,2857,95.23,7.94,3803
16727,937623459,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16728,937164707,user,us,Etats-Unis,en,23,8,389,120,26,96.0,4,4,M,1,mr,True,2857,95.23,7.94,3803
16729,937099171,user,lu,Luxembourg,en,20,8,1,0,3,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16730,937033635,user,us,Etats-Unis,en,3,8,22,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16731,936968099,user,fr,France,fr,3,8,8,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16732,936705955,user,fr,France,fr,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16733,935919523,user,it,Italie,it,3,8,10,0,0,0.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
16734,935329699,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16735,935198627,user,it,Italie,it,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16736,935133091,user,pr,Puerto Rico,en,4,8,21,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16737,934805411,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16738,933691299,user,ca,Canada,en,3,8,6,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16739,933625763,user,fr,France,en,78,22,203,1,36,100.0,340,30,M,1,mr,False,2857,95.23,7.94,3803
16740,933494691,user,be,Belgique,fr,5,8,15,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16741,933429155,user,dk,Danemark,en,3,9,10,0,0,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
16742,932904867,user,gb,Royaume-Uni,en,22,8,2,5,0,50.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16743,932773795,user,ro,Roumanie,en,7,8,92,0,0,0.0,2,0,M,1,mr,True,2857,95.23,7.94,3803
16744,932511651,user,it,Italie,it,4,8,7,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16745,931397539,user,be,Belgique,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16746,930152355,user,be,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16747,930086819,user,ch,Suisse,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16748,929890211,user,nl,Pays-Bas,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16749,929824675,user,it,Italie,it,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16750,929300387,user,pt,Portugal,en,4,8,0,0,0,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
16751,929234851,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16752,929038243,user,us,Etats-Unis,en,3,8,0,0,0,0.0,1,0,M,1,mr,True,2857,95.23,7.94,3803
16753,928907171,user,us,Etats-Unis,en,4,8,0,0,1,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16754,928513955,user,gb,Royaume-Uni,en,3,9,7,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16755,928317347,user,gb,Royaume-Uni,en,3,8,16,0,0,0.0,3,2,M,1,mr,True,2857,95.23,7.94,3803
16756,928055203,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16757,927989667,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16758,927924131,user,de,Allemagne,de,3,8,21,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16759,927465379,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16760,927399843,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,2857,95.23,7.94,3803
16761,927334307,user,at,Autriche,en,3,8,2,0,0,0.0,7,2,M,1,mr,True,2857,95.23,7.94,3803
16762,927203235,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16763,926810019,user,nl,Pays-Bas,en,12,12,87,0,0,0.0,84,1,M,1,mr,True,2857,95.23,7.94,3803
16764,926744483,user,fr,France,fr,10,11,6,3,2,100.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16765,926547875,user,fr,France,fr,3,1,1,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
16766,926154659,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16767,926089123,user,us,Etats-Unis,en,3,8,4,0,0,0.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
16768,925826979,user,de,Allemagne,de,19,14,2,0,0,0.0,1,3,M,1,mr,True,2857,95.23,7.94,3803
16769,925761443,user,ch,Suisse,fr,7,9,25,0,0,0.0,10,1,M,1,mr,True,2857,95.23,7.94,3803
16770,925695907,user,nl,Pays-Bas,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16771,925499299,user,gb,Royaume-Uni,de,5,8,12,0,0,0.0,4,1,M,1,mr,True,2857,95.23,7.94,3803
16772,925433763,user,gb,Royaume-Uni,en,5,1,47,0,0,0.0,1,0,M,1,mr,False,2857,95.23,7.94,3803
16773,925237155,user,de,Allemagne,de,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16774,925040547,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16775,924843939,user,au,Australie,en,22,11,23,0,0,0.0,4,2,M,1,mr,False,2857,95.23,7.94,3803
16776,924647331,user,fr,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16777,923598755,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16778,922812323,user,ca,Canada,en,31,11,71,8,5,66.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16779,922353571,user,ch,Suisse,de,5,8,5,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16780,922222499,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16781,922091427,user,de,Allemagne,de,6,8,23,0,0,0.0,32,1,M,1,mr,True,2857,95.23,7.94,3803
16782,921960355,user,it,Italie,it,42,8,0,7,25,92.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16783,921894819,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16784,921632675,user,fr,France,fr,3,8,8,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16785,921567139,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16786,921304995,user,ie,Irlande,en,4,10,49,1,1,0.0,14,1,M,1,mr,True,2857,95.23,7.94,3803
16787,921042851,user,gb,Royaume-Uni,en,6,9,18,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16788,920518563,user,nl,Pays-Bas,en,23,3,205,0,1,0.0,26,7,M,1,mr,False,2857,95.23,7.94,3803
16789,919535523,user,fr,France,fr,4,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16790,919273379,user,fr,France,fr,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16791,918945699,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16792,918880163,user,gr,Grèce,en,3,8,95,0,0,0.0,3,7,M,1,mr,True,2857,95.23,7.94,3803
16793,918749091,user,at,Autriche,de,6,8,17,0,1,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16794,918290339,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16795,918224803,user,be,Belgique,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16796,916979619,user,us,Etats-Unis,en,3,8,0,0,0,0.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
16797,916914083,user,gr,Grèce,en,4,8,8,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16798,916324259,user,de,Allemagne,de,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16799,914751395,user,fr,France,en,27,8,290,0,0,0.0,176,3,M,1,mr,False,2857,95.23,7.94,3803
16800,914423715,user,us,Etats-Unis,en,4,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16801,913964963,user,dk,Danemark,en,44,16,293,0,0,0.0,7,0,M,1,mr,True,2857,95.23,7.94,3803
16802,913899427,user,fr,France,fr,7,8,16,1,1,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16803,913833891,user,us,Etats-Unis,en,8,9,0,0,0,0.0,1,2,M,1,mr,True,2857,95.23,7.94,3803
16804,913768355,user,us,Etats-Unis,en,3,8,4,0,0,0.0,1,1,M,1,mr,True,2857,95.23,7.94,3803
16805,913702819,user,us,Etats-Unis,en,13,9,27,0,1,0.0,9,4,M,1,mr,False,2857,95.23,7.94,3803
16806,912392099,user,au,Australie,en,3,8,15,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16807,911736739,user,us,Etats-Unis,fr,12,8,2,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
16808,911671203,user,kr,Corée du Sud,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16809,911409059,user,fr,France,fr,3,9,20,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16810,910426019,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16811,909967267,user,fr,France,fr,17,9,43,0,0,0.0,54,7,M,1,mr,True,2857,95.23,7.94,3803
16812,909836195,user,nl,Pays-Bas,en,23,12,134,0,0,0.0,5,4,M,1,mr,True,2857,95.23,7.94,3803
16813,909180835,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16814,909115299,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16815,908984227,user,it,Italie,it,18,8,0,1,22,90.0,0,0,M,1,mr,False,2857,95.23,7.94,3803
16816,908328867,user,us,Etats-Unis,en,7,8,0,0,0,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
16817,908132259,user,fr,France,fr,5,8,13,0,1,0.0,8,0,M,1,mr,True,2857,95.23,7.94,3803
16818,907935651,user,gb,Royaume-Uni,en,7,8,155,0,0,0.0,2,8,M,1,mr,True,2857,95.23,7.94,3803
16819,907149219,user,us,Etats-Unis,en,17,10,243,0,0,0.0,27,14,M,1,mr,True,2857,95.23,7.94,3803
16820,906821539,user,dk,Danemark,en,3,8,120,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
16821,906624931,user,fr,France,fr,5,8,7,0,1,0.0,8,3,M,1,mr,True,2857,95.23,7.94,3803
16822,906493859,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
16823,906297251,user,hr,Croatie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
